"Darbinieks","Slodze","Alga"
12245,1.825,1080.24
21929,1.608,1080.25
19935,2.155,1080.26
6139,1.689,1080.3
7913,1.429,1080.3
4537,1.342,1080.4
3402,1.774,1080.45
10356,1.873,1080.45
25348,1.83,1080.48
3123,1.626,1080.51
1706,1.802,1080.53
1011,1.858,1080.6
5595,1.857,1080.61
19850,2.449,1080.8
882,2.071,1080.86
11495,1.863,1081
21614,2,1081
1968,2.165,1081.14
22633,4.028,1081.14
14771,1.621,1081.39
24342,1.889,1081.39
4732,1.565,1081.4
13577,1.753,1081.48
23176,1.686,1081.59
13339,1.498,1081.73
11889,1.905,1081.9
17479,1.905,1081.9
5108,1.845,1082.08
9768,1.286,1082.08
8349,1.36,1082.25
16076,1.893,1082.32
7116,1.917,1082.4
22281,1.893,1082.6
1986,2.216,1082.66
13588,1.893,1082.7
16925,2.176,1082.73
11092,1.858,1082.83
11451,2.047,1082.89
18940,1.9,1082.9
22525,2.332,1083.01
10693,1.703,1083.02
20613,1.785,1083.02
21226,2.302,1083.1
24071,1.877,1083.12
1658,1.435,1083.16
13207,1.718,1083.18
11468,1.813,1083.37
10684,1.866,1083.38
21684,1.829,1083.58
1050,1.942,1083.62
7490,1.869,1083.65
11822,1.41,1083.78
16105,1.376,1083.81
10545,1.905,1083.84
5188,1.89,1083.86
9231,1.905,1083.97
15073,1.895,1084.07
22478,1.682,1084.16
22862,1.896,1084.17
18443,1.476,1084.19
7334,1.687,1084.21
16644,1.944,1084.33
10456,1.88,1084.42
16857,1.871,1084.48
8307,1.818,1084.55
9706,1.716,1084.58
17419,1.87,1084.62
2977,1.391,1084.75
5153,1.903,1084.83
14506,1.839,1084.84
15909,1.696,1084.86
15833,1.633,1084.88
9631,1.8,1084.89
1806,1.884,1084.91
19171,1.871,1084.91
22200,1.871,1084.94
19302,1.871,1085.04
9207,1.862,1085.07
9961,1.905,1085.12
11102,1.771,1085.17
5160,1.815,1085.18
5137,1.778,1085.2
22919,1.905,1085.32
7302,1.898,1085.36
9722,1.728,1085.36
18433,1.824,1085.42
11697,1.839,1085.44
1485,1.905,1085.47
11702,1.905,1085.47
15094,1.905,1085.47
18437,1.905,1085.47
22457,1.905,1085.47
20879,1.898,1085.49
4071,1.843,1085.58
22012,1.517,1085.59
19340,1.847,1085.66
728,1.905,1085.71
7335,1.905,1085.71
16689,1.905,1085.71
38,1.19,1085.74
14039,1.724,1085.82
14426,1.643,1085.86
13791,1.476,1086.01
1740,1.778,1086.02
14603,1.832,1086.09
3183,1.889,1086.12
2119,1.873,1086.23
20293,1.843,1086.23
16278,1.85,1086.33
13192,1.449,1086.38
17201,1.467,1086.4
2326,1.519,1086.7
25341,1.884,1086.82
10877,1.904,1087.01
19725,1.898,1087.03
10025,1.424,1087.05
23812,1.353,1087.05
16229,1.595,1087.1
19896,1.905,1087.15
7857,1.901,1087.19
3361,1.869,1087.23
2979,1.834,1087.37
1992,1.825,1087.48
13698,1.795,1087.59
24850,1.802,1087.68
10276,1.895,1087.69
22269,1.778,1087.73
11588,1.712,1087.77
12160,1.05,1087.79
19486,1.32,1087.87
9936,1.761,1087.9
16912,1.784,1087.92
21989,1.902,1087.93
12768,2.153,1087.97
15974,2.197,1087.99
12357,1.628,1088.18
24180,1.973,1088.28
347,1.4,1088.31
1102,1.705,1088.34
23653,1.887,1088.37
10529,2.275,1088.4
20078,1.19,1088.47
11302,1.855,1088.49
4450,1.839,1088.5
16937,2.107,1088.55
6172,1.825,1088.56
11300,1.882,1088.64
11508,1.85,1088.69
13068,1.905,1088.71
8158,1.717,1088.74
11349,1.818,1088.75
5795,2.12,1088.76
15186,1.747,1088.81
13584,1.397,1088.83
11953,1.143,1088.86
10803,1.868,1088.96
13952,1.704,1088.98
24132,1.889,1088.98
11715,2.259,1088.99
7096,2.069,1089
4236,1.904,1089.05
12512,1.758,1089.19
6307,1.905,1089.2
829,1.905,1089.28
4097,1.905,1089.28
7048,1.905,1089.28
7326,1.905,1089.28
11397,1.905,1089.28
18410,1.905,1089.28
13537,1.717,1089.32
1852,1.762,1089.36
11621,1.785,1089.48
22581,1.2,1089.48
13344,1.131,1089.63
6903,1.807,1089.69
24896,1.452,1089.72
22998,1.871,1089.77
15162,1.703,1089.8
17009,1.762,1089.83
891,1.815,1089.85
3553,1.923,1089.95
22542,1.896,1090.09
20067,1.968,1090.1
22108,1.413,1090.3
4259,1.894,1090.34
18881,1.687,1090.4
7984,1.667,1090.5
7550,1.866,1090.53
15126,2.202,1090.6
16908,1.868,1090.63
23886,1.887,1090.72
15817,2.128,1090.76
8937,1.429,1090.81
12126,2.009,1090.81
12414,1.774,1090.83
17677,1.873,1090.96
9338,1.862,1091.02
7547,1.928,1091.07
7383,1.768,1091.12
12083,1.905,1091.16
4460,1.995,1091.49
23649,1.56,1091.5
866,1.429,1091.52
5782,2.026,1091.6
23169,1.851,1091.6
11498,1.745,1092.11
3823,1.704,1092.25
4442,2.285,1092.27
3531,1.839,1092.3
5863,2.021,1092.33
24087,1.181,1092.34
17821,1.862,1092.46
5921,1.68,1092.49
19319,1.657,1092.68
279,2.222,1092.7
15432,1.79,1092.75
25298,1.81,1092.75
19679,1.894,1092.8
11689,1.891,1092.83
24914,2.281,1092.97
14454,1.553,1093.02
6158,1.905,1093.08
12295,1.896,1093.08
534,1.386,1093.17
20116,1.881,1093.17
15346,1.952,1093.18
21730,1.905,1093.28
24932,1.59,1093.28
10194,1.661,1093.36
25473,1.905,1093.36
5106,1.905,1093.43
20249,1.395,1093.47
13405,1.286,1093.48
1144,1.856,1093.49
21870,1.787,1093.56
23625,2.034,1093.59
408,1.434,1093.67
15101,1.437,1093.67
11120,1.816,1093.74
18759,2.478,1093.76
9986,1.619,1093.79
15406,1.86,1093.82
5682,1.896,1093.83
6899,1.913,1093.92
4139,1.877,1093.96
11463,2.021,1094.07
3749,1.415,1094.24
24211,2.282,1094.27
13815,1.905,1094.31
9635,1.905,1094.52
16629,1.81,1094.56
17061,1.836,1094.57
18284,1.765,1094.63
17851,1.816,1094.64
20982,1.892,1094.64
12289,1.429,1094.67
18237,1.427,1094.67
1918,1.417,1094.7
7125,2.213,1094.74
17319,1.871,1094.91
4253,1.866,1095.07
8449,1.866,1095.07
7283,1.866,1095.1
15823,1.764,1095.25
5473,1.593,1095.3
8653,2,1095.31
9700,1.413,1095.34
11951,1.905,1095.36
22873,1.887,1095.4
8362,1.859,1095.42
15498,1.3,1095.48
7029,1.28,1095.57
4092,1.93,1095.62
2045,1.791,1095.7
11470,1.429,1095.71
18551,1.904,1095.81
24347,1.812,1095.81
24401,1.765,1095.81
19235,1.877,1095.98
15038,1.509,1096.06
10816,1.74,1096.26
18203,1.289,1096.27
2219,1.724,1096.43
4202,1.69,1096.47
11535,1.689,1096.52
18193,1.429,1096.53
8478,1.326,1096.76
7523,1.429,1096.77
11808,2.131,1096.95
8424,1.863,1096.99
2846,1.362,1097.01
1103,1.34,1097.07
14011,2.632,1097.09
18287,1.344,1097.24
8206,1.748,1097.39
2814,1.197,1097.43
18072,1.898,1097.53
6913,1.904,1097.6
11482,1.886,1097.65
13284,1.715,1097.85
1397,1.976,1098.05
12155,1.707,1098.1
6180,1.888,1098.33
11724,1.775,1098.35
1473,1.429,1098.39
25502,2.253,1098.4
17674,2.324,1098.55
5011,1.597,1098.58
9325,1.795,1098.59
3938,1.85,1098.61
24536,1.805,1098.62
18656,1.739,1098.71
400,1.905,1098.81
14275,1.879,1098.81
19314,1.905,1098.81
25552,1.905,1098.81
1779,1.429,1098.83
17540,1.872,1098.88
1055,1.657,1098.94
6363,1.657,1098.94
147,1.898,1099.07
9269,1.688,1099.15
15981,2.035,1099.15
14318,1.902,1099.16
14300,1.782,1099.18
5023,1.896,1099.2
9023,1.825,1099.23
12381,1.734,1099.25
9274,1.905,1099.28
20779,1.889,1099.28
4557,1.864,1099.3
9363,2.365,1099.3
22895,1.721,1099.35
22534,1.429,1099.38
5332,1.711,1099.42
10651,1.743,1099.43
23526,1.782,1099.78
18561,1.901,1099.79
23936,1.73,1099.82
20851,1.877,1099.86
4542,1.978,1099.87
4859,1.891,1099.9
19980,2.286,1100
24461,1,1100
24939,1,1100
23131,1.407,1100.24
10959,1.557,1100.26
5879,1.698,1100.27
7350,1.767,1100.34
24885,2.078,1100.37
11167,1.771,1100.41
1082,2.155,1100.43
868,1.65,1100.43
25227,1.429,1100.46
23676,1.844,1100.47
16336,1.859,1100.48
1280,1.679,1100.54
4354,1.435,1100.54
7630,1.859,1100.67
8746,1.905,1100.71
20967,1.784,1100.76
7605,1.904,1100.8
14180,1.828,1100.83
23371,2.183,1100.84
10000,1.643,1100.88
17758,1.902,1100.93
20679,1.721,1100.94
300,1.902,1100.95
20756,1.441,1100.96
13342,1.829,1101.09
20995,1.866,1101.09
17847,1.896,1101.15
25454,1.905,1101.19
5233,1.847,1101.36
23511,1.9,1101.39
17903,1.826,1101.49
15109,1.835,1101.51
2278,1.905,1101.56
5610,1.861,1101.58
9146,1.8,1101.62
5507,1.687,1101.64
18975,1.877,1101.66
21407,1.807,1101.66
21464,1.88,1101.79
11373,1.354,1101.81
13391,1.871,1101.81
10815,1.796,1101.82
4540,1.797,1101.93
18221,2.054,1102
10728,1.848,1102.01
24246,1.842,1102.07
2872,2.342,1102.12
12657,1.416,1102.14
4915,1.787,1102.15
25494,1.904,1102.19
3887,1.882,1102.2
1756,1.889,1102.21
24767,2.245,1102.21
6077,1.804,1102.23
15158,1.428,1102.26
12236,1.762,1102.29
14135,1.904,1102.32
15274,2.063,1102.33
21520,2.104,1102.48
3637,1.864,1102.49
2941,1.84,1102.5
23057,1.905,1102.51
19771,1.905,1102.61
20504,1.809,1102.66
4468,1.783,1102.67
8481,1.787,1102.76
10235,1.889,1102.8
2517,1.433,1102.82
21106,1.895,1102.9
8129,1.762,1102.93
24740,1.852,1103.05
8876,1.902,1103.1
10104,1.362,1103.13
8631,1.824,1103.34
15064,1.827,1103.55
3694,1.429,1103.56
1220,1.238,1103.59
12659,1.752,1103.74
4294,1.748,1103.78
19977,2.191,1103.81
12322,1.904,1103.92
23823,1.428,1104.05
10187,1.655,1104.14
16062,1.905,1104.17
11530,2.242,1104.19
434,1.708,1104.23
12223,2.172,1104.3
11269,1.905,1104.44
8968,1.905,1104.49
18630,1.905,1104.52
22973,1.905,1104.52
7960,1.19,1104.58
545,1.859,1104.62
598,1.905,1104.65
4041,1.762,1104.65
4956,1.898,1104.66
24021,1.792,1104.66
7011,1.917,1104.7
21089,1.651,1104.75
9343,1.605,1104.86
1721,1.886,1104.98
12968,1.827,1105.02
14408,1.362,1105.09
1026,1,1105.58
19558,1.539,1105.58
14813,1.888,1105.59
24887,2.373,1105.74
23433,1.719,1106.02
13223,1.399,1106.03
17770,1.667,1106.13
2042,1.651,1106.19
18821,2.072,1106.19
3469,1.857,1106.21
12496,1.747,1106.21
11187,1.883,1106.22
4544,1.754,1106.24
15035,1.903,1106.24
1298,1.902,1106.26
14609,1.181,1106.33
6289,1.979,1106.35
18009,1.898,1106.46
25170,1.905,1106.52
5173,1.986,1106.68
15905,1.869,1106.72
18989,1.694,1106.72
4313,1.702,1106.87
6066,2.012,1106.89
13765,1.452,1106.96
11829,1.845,1106.98
18000,1.752,1107.11
19298,1.429,1107.14
22335,1.786,1107.23
1832,1.887,1107.26
18278,2.154,1107.27
443,1.731,1107.34
25455,1.617,1107.36
5712,1.425,1107.6
6721,1.825,1107.62
10884,1.452,1107.72
22393,1.905,1107.72
11592,1.474,1107.93
5226,1.938,1108.32
11727,1.905,1108.33
19419,1.905,1108.33
9176,1.875,1108.34
1914,1.423,1108.36
17794,1.889,1108.38
1933,1.524,1108.47
1868,1.895,1108.48
20487,1.855,1108.68
1301,1.313,1108.69
18532,1.884,1108.71
1542,2.284,1108.78
12098,1.804,1108.87
9535,1.758,1108.93
9762,1.914,1108.95
19029,1.775,1108.95
19132,2.188,1108.98
25489,1.905,1109.01
15370,2.538,1109.02
19591,1.671,1109.12
16016,1.894,1109.13
11731,2.329,1109.19
4338,1.826,1109.21
13855,1.89,1109.39
25493,1.9,1109.4
5386,1.9,1109.51
18012,1.904,1109.51
5443,1.602,1109.61
22720,1.744,1109.65
19156,1.857,1109.69
13134,1.719,1109.76
10852,2.075,1109.78
22166,2.142,1109.87
1242,1.905,1110
23800,2.07,1110.12
11211,1.905,1110.16
15932,1.905,1110.23
18678,1.905,1110.23
25438,1.905,1110.23
3330,1.429,1110.24
4273,2.084,1110.24
20451,1.429,1110.24
24124,1.429,1110.24
23089,1.757,1110.29
7448,2.44,1110.54
31,1.428,1110.7
5242,1.819,1110.7
15102,1.898,1110.72
10372,1.886,1110.73
687,1.89,1110.83
11882,1.792,1110.86
652,1.861,1110.99
2402,1.859,1111.14
6921,1.775,1111.15
21766,1.857,1111.18
9946,1.762,1111.29
24396,1.429,1111.33
13031,1.826,1111.4
13276,1.429,1111.53
22500,1.894,1111.56
6625,1.813,1111.65
18620,1.881,1111.67
24508,1.864,1111.72
19207,1.218,1111.96
1978,1.734,1111.99
2399,1.429,1112.03
19113,1.905,1112.03
22654,1.905,1112.11
22593,2.202,1112.36
3038,1.895,1112.38
22788,1.896,1112.53
15703,1.972,1112.59
17115,1.923,1112.85
353,1.595,1112.86
4616,1.427,1112.9
19845,1.762,1112.95
5007,1.637,1112.99
18496,2.422,1113.11
15923,2,1113.13
13167,1.865,1113.17
24654,1.349,1113.28
7441,1.583,1113.56
14490,1.621,1113.6
19999,1.799,1113.72
12955,1.905,1114.02
20039,1.905,1114.02
5898,1.778,1114.03
16923,1.905,1114.04
741,1.848,1114.08
15328,1.429,1114.12
20460,2.05,1114.15
10511,1.813,1114.28
14071,2.071,1114.28
869,1.619,1114.34
17660,1.51,1114.4
1897,1.889,1114.52
6310,1.87,1114.55
14874,1.87,1114.55
9348,1.817,1114.57
5886,1.874,1114.59
21488,1.771,1114.59
24288,1.422,1114.59
24515,1.9,1114.59
23009,1.836,1114.75
1949,1.818,1114.76
20816,1.905,1114.79
10616,1.852,1114.82
25001,2.162,1114.86
22017,1.803,1114.88
20347,1.904,1114.98
19320,1.9,1115.08
15682,1.776,1115.11
14919,1.782,1115.14
1431,2.171,1115.2
1549,1.903,1115.23
15262,1.884,1115.32
12341,1.769,1115.34
16244,1.782,1115.39
23875,1.782,1115.39
14676,1.75,1115.45
1628,2.005,1115.53
23704,1.895,1115.55
12129,1.905,1115.6
14171,1.886,1115.63
23946,1.429,1115.72
4705,1.873,1115.81
10344,1.884,1115.83
20377,1,1116
3359,1.167,1116.01
4584,1.381,1116.07
12281,1.949,1116.09
15061,1.706,1116.19
5139,1.865,1116.2
7532,1.891,1116.22
2115,1.902,1116.31
15580,1.855,1116.39
9665,1.901,1116.53
20017,1.657,1116.6
1459,1.154,1116.64
21402,1.782,1116.64
12430,1.803,1116.69
8351,1.633,1116.72
10007,2,1116.73
12258,1.877,1116.78
1346,1.904,1116.79
22114,1.877,1116.79
14658,1.664,1116.86
19690,1.68,1116.89
10314,1.905,1116.94
1948,1.415,1117.03
11114,2.326,1117.06
4545,1.898,1117.33
11247,1.904,1117.39
3827,1.882,1117.41
17176,1.34,1117.41
10942,2.386,1117.42
2131,1.608,1117.49
4220,1.402,1117.52
20595,1.873,1117.54
9674,1.898,1117.62
3785,1.562,1117.65
15092,2.175,1117.65
2888,1.905,1117.71
21227,1.77,1117.75
22776,1.905,1117.75
7284,1.905,1117.8
2288,1.837,1117.84
3630,1.905,1117.84
10960,1.905,1117.84
15104,1.905,1117.84
6509,1.905,1117.85
22569,1.905,1117.85
24038,1.905,1117.85
1602,1.873,1117.88
21842,1.871,1117.96
3988,1.838,1117.97
10625,2.212,1117.98
1957,2.161,1118
4984,1.881,1118.08
8624,1.333,1118.13
25129,1.88,1118.2
20889,1.692,1118.24
4300,1.804,1118.36
3367,1,1118.38
5601,1,1118.38
17331,1,1118.38
21328,1.401,1118.43
13690,1.843,1118.55
1866,1.864,1118.61
6380,1.83,1118.65
8292,1.96,1118.72
22896,1.271,1118.73
7492,2.476,1118.91
25036,1.905,1118.99
14147,1.692,1119.01
5698,1.891,1119.04
24181,1.727,1119.14
23864,1.429,1119.16
3828,1.891,1119.23
23297,1.429,1119.29
1015,1.689,1119.35
2296,1.778,1119.39
20090,1.429,1119.39
9152,1.677,1119.44
19265,1.644,1119.73
16316,1.373,1119.76
24581,1.76,1119.95
17089,1.848,1119.97
469,2.061,1119.99
23391,1.429,1120.03
18626,1.905,1120.08
20736,1.429,1120.1
24805,1.811,1120.3
18032,1.842,1120.33
21541,1.861,1120.35
20087,1.429,1120.47
24156,1.811,1120.47
15889,2.095,1120.48
7887,1.932,1120.5
8485,1.844,1120.5
2291,1.91,1120.52
4009,1.881,1120.81
4765,1.881,1120.81
8018,1.881,1120.81
12598,1.881,1120.81
12645,1.881,1120.81
14177,1.881,1120.81
15621,1.881,1120.81
20320,1.632,1120.88
10681,1.653,1120.96
19673,1.095,1121
4913,2,1121.08
19185,2.21,1121.17
3897,1.85,1121.21
1512,1.809,1121.25
8842,1.809,1121.26
14902,1.571,1121.39
12912,2.297,1121.43
2206,1.627,1121.51
12283,1.902,1121.54
4395,1.895,1121.59
2613,1.628,1121.86
8166,1.78,1122.09
11772,1.8,1122.14
11023,1.559,1122.18
24479,1.893,1122.35
16536,1.397,1122.56
3192,1.874,1122.62
13768,1.452,1122.63
9324,1.904,1122.9
20174,1.904,1122.92
9276,1.682,1122.96
7231,1.955,1123.02
10557,1.905,1123.05
17958,1.905,1123.05
21598,1.905,1123.05
14679,1.728,1123.08
5270,2.129,1123.19
10225,1.901,1123.42
8886,1.905,1123.57
22113,1.905,1123.57
15959,1.905,1123.58
25015,1.897,1123.59
8747,1.762,1123.65
8899,2.036,1123.83
19374,2.327,1123.84
5528,1.843,1124.09
23787,1.862,1124.16
9772,1.882,1124.18
9571,1.802,1124.2
10102,1.654,1124.22
5236,1.893,1124.26
1579,1.787,1124.28
20865,1.903,1124.54
19644,1.9,1124.55
19031,1.961,1124.58
1682,1.79,1124.59
15792,1.9,1124.6
9903,2.023,1124.69
24061,1.884,1124.82
23256,1,1125
20811,1.376,1125.03
20110,1.454,1125.18
17651,2.182,1125.2
22530,1.876,1125.31
21228,1.903,1125.38
14995,1.798,1125.58
13321,1.87,1125.61
1142,1.846,1125.66
9197,1.905,1125.85
8651,1.782,1125.88
14165,1.998,1125.91
15185,1.752,1125.92
15712,2.015,1125.95
16198,1.871,1125.96
14653,1.771,1126.01
21481,2.218,1126.05
2889,1.905,1126.08
5724,1.905,1126.09
14125,1.417,1126.12
20966,1.905,1126.19
7904,1.2,1126.2
21077,1.709,1126.3
19271,1.888,1126.55
2714,1.354,1126.83
8366,1.723,1126.84
13070,1.424,1126.89
13230,1.884,1126.94
4562,1.702,1127.07
17971,1.892,1127.09
19053,1.904,1127.13
12262,1.904,1127.16
11673,1.905,1127.38
10171,1.9,1127.42
12779,1.972,1127.42
6595,1.803,1127.72
4000,1.737,1127.85
19116,1.905,1127.98
3099,2.171,1128
14131,1.865,1128.06
5031,1.877,1128.13
5920,1.843,1128.21
1354,2.214,1128.32
21930,1.429,1128.43
13585,2.511,1128.58
19213,1.875,1128.59
19422,1.85,1128.59
225,1.801,1128.65
2672,1.422,1128.65
20408,1.9,1128.72
11295,2.201,1128.76
3225,1.413,1128.8
13150,1.903,1129.11
22391,1.381,1129.19
11589,1.773,1129.2
22072,2.104,1129.25
11440,1.905,1129.28
23493,1.905,1129.28
24642,1.852,1129.32
2329,1.714,1129.36
2450,1.701,1129.54
25255,1.429,1129.56
24631,1.64,1129.58
5908,1.905,1129.64
3292,1.625,1129.67
1883,1.345,1129.69
6290,1.905,1129.89
15859,1.785,1129.97
14412,1.857,1130.02
23799,2.154,1130.07
20173,1.429,1130.1
21547,1.429,1130.1
849,1.413,1130.14
8914,2.201,1130.17
11367,1.859,1130.17
18781,1.905,1130.21
10871,2.371,1130.43
9978,1.878,1130.53
5480,1.905,1130.58
398,1.533,1130.59
9555,1.684,1130.59
10263,1.848,1130.63
6249,1.88,1130.78
1203,2.019,1130.9
2693,1.8,1131.03
14098,1.81,1131.09
9430,1.862,1131.14
12814,1.354,1131.29
2948,1.902,1131.63
23116,1.862,1131.66
8039,1.953,1131.7
13119,2.19,1131.7
10162,2.206,1131.85
3005,1.722,1131.87
15979,1.762,1131.89
13898,1.809,1132.11
3230,1.905,1132.19
7767,1.884,1132.23
8872,1.75,1132.3
7836,1.992,1132.31
16167,1.826,1132.34
24729,1.428,1132.37
24916,1.197,1132.38
2327,1.429,1132.49
16555,1.857,1132.73
7067,2.36,1132.89
16291,1.827,1132.95
23435,1,1133
8216,1.902,1133.01
22089,1.904,1133.02
4454,1.905,1133.09
20850,2.159,1133.12
20867,1.401,1133.13
11759,1.905,1133.32
1259,1.905,1133.33
24046,1.803,1133.34
20815,1.755,1133.43
18705,1.401,1133.51
19330,1.8,1133.51
497,1.83,1133.55
7528,2.361,1133.56
10639,1.768,1133.68
24500,1.899,1133.7
1130,2.094,1133.77
11276,1.753,1133.84
2345,1.293,1133.86
25168,2.772,1133.94
9730,1,1134
3846,1.972,1134.02
22544,1.866,1134.03
21054,1.818,1134.06
1000,1.905,1134.17
21872,1.65,1134.35
20471,1.795,1134.46
15547,1.81,1134.57
15055,1.429,1134.67
23323,1.902,1134.71
9820,1.429,1134.72
13809,1.429,1134.72
19801,1.877,1134.82
5455,1.428,1134.96
10768,1.9,1134.96
10615,1.632,1134.97
17421,1.905,1135
25043,1.947,1135.1
5362,1.755,1135.15
9132,1.429,1135.24
14492,1.429,1135.24
5546,1.874,1135.4
3297,2.357,1135.43
5281,2.227,1135.48
20464,1.902,1135.49
23691,2.272,1135.5
5945,1.784,1135.51
7543,1.862,1135.53
4376,1.805,1135.55
14307,2.355,1135.79
10857,1.675,1135.89
11337,1.991,1135.94
22964,2.162,1136.01
8697,1.894,1136.08
10158,1.905,1136.09
929,1.795,1136.14
8163,1.896,1136.18
22812,2.17,1136.3
22540,1.638,1136.35
14610,1.882,1136.43
4995,2.069,1136.49
20107,1.905,1136.55
1699,2.007,1136.61
15742,1.832,1136.61
8931,1.889,1136.79
12880,1.051,1136.87
16046,1.895,1136.89
8345,1.905,1136.9
16524,1.905,1136.9
22321,1.905,1136.9
9268,1.786,1137.11
9123,1.809,1137.12
893,2.495,1137.19
18891,1.436,1137.19
24895,1.429,1137.53
20788,2.978,1137.58
3847,1.693,1137.69
14436,1.317,1137.79
5482,1.104,1137.85
837,1.795,1137.97
23609,1.898,1138
4513,1.898,1138.09
9705,1.904,1138.1
6095,0,1138.17
25112,1.862,1138.26
12037,1.417,1138.6
19855,1.904,1138.79
19672,1.163,1138.81
1371,1.452,1138.84
9792,1.776,1138.99
5388,1.434,1139.22
12280,2.433,1139.23
23029,1.696,1139.31
15946,1.78,1139.38
8685,1.9,1139.51
6021,1.889,1139.69
10032,1.857,1139.84
3697,2.254,1139.91
6452,2.195,1139.93
894,1,1140
16622,1.513,1140.01
8387,1.64,1140.04
22786,1.452,1140.12
2417,2.532,1140.2
3146,1.87,1140.3
21593,2.048,1140.3
12853,1.721,1140.35
4020,1.718,1140.45
22899,1.294,1140.47
10908,1.889,1140.62
4668,2.266,1140.73
9153,1.88,1140.76
12721,2.528,1140.77
1877,1.902,1140.9
8262,1.996,1141
20904,1.881,1141.05
20952,2.22,1141.16
20197,1.608,1141.19
5361,1.874,1141.27
2894,1.905,1141.29
18536,1.17,1141.3
9047,1.429,1141.54
11579,1.19,1141.71
10135,1.458,1141.72
22859,2.088,1141.87
20343,1.787,1141.91
2755,1.905,1142.22
17837,1.905,1142.22
15372,1.8,1142.27
21654,1.905,1142.27
10048,2.134,1142.36
496,1.864,1142.43
3205,1.892,1142.48
7556,1.861,1142.49
6663,1.705,1142.55
22991,1.975,1142.56
9882,2.512,1142.6
2673,1.905,1142.61
18627,1.905,1142.61
19307,1.905,1142.61
19716,1.905,1142.61
17094,2.325,1142.64
7948,1.452,1142.69
15989,1.843,1142.69
7150,2.066,1142.79
23030,1.905,1142.86
11688,1.843,1142.9
22029,1,1143
4355,1.642,1143.05
14984,1.783,1143.15
18804,1.429,1143.26
20414,1.809,1143.28
3221,1.366,1143.36
9112,1.816,1143.6
16311,1.831,1143.95
20129,1,1144
10050,1.633,1144.02
5102,1.329,1144.15
9750,1.524,1144.15
20030,1.411,1144.22
12662,1.871,1144.59
10931,1.786,1144.7
4646,1.982,1144.73
3600,1.9,1144.78
4316,1.333,1144.86
20016,1.9,1145.08
15018,1.9,1145.1
20117,1.9,1145.1
8851,1.739,1145.29
9642,1.904,1145.35
9591,1.841,1145.39
4805,1.333,1145.68
5313,2.157,1145.69
20789,1.905,1145.77
6836,1.778,1145.84
21417,1,1146
9960,1.887,1146.13
6703,1.889,1146.16
8974,1.904,1146.23
16951,1.832,1146.29
10654,1.905,1146.37
384,1.905,1146.42
2454,1.905,1146.42
11447,1.905,1146.42
21257,1.59,1146.5
5068,1.776,1146.59
8069,1,1146.6
14184,2.053,1146.63
23115,1.759,1146.67
11123,1.986,1146.7
11630,1.424,1146.74
22245,1.676,1146.8
8823,1.884,1146.95
1655,1,1147
3468,1.562,1147.04
3379,1.665,1147.26
8259,1.424,1147.29
8977,1.946,1147.31
13639,2.231,1147.32
19108,1.905,1147.45
9605,2.308,1147.5
13006,1.75,1147.58
20001,1.889,1147.65
9808,1.333,1147.68
18487,1.397,1147.82
19620,1.776,1147.9
24931,2.325,1148.17
16567,1.453,1148.22
4895,1.905,1148.28
9305,1.905,1148.33
25171,1.877,1148.48
5838,1.873,1148.58
904,1.877,1148.65
5919,1.429,1148.67
22331,1.902,1148.67
4565,1.734,1148.68
24099,2.439,1148.73
23874,1.695,1148.75
22454,1.905,1148.76
574,1.972,1148.78
3993,1.896,1148.82
7811,2.118,1148.87
8302,1.818,1148.91
992,1.877,1148.99
19950,2.247,1149.19
1113,2.026,1149.22
7349,1.429,1149.24
10321,1.429,1149.24
12296,1.835,1149.54
3075,1.658,1149.69
4102,1.87,1149.7
6686,1.892,1149.8
8520,1.961,1149.8
10725,1.905,1149.86
15283,1.749,1149.89
21250,1.678,1149.89
24517,1.452,1149.89
21280,1.457,1150.02
8312,0,1150.08
11173,2.051,1150.08
17681,1.905,1150.21
20465,1.894,1150.21
17836,1.905,1150.23
22894,1.864,1150.33
22531,1.964,1150.36
8325,2.077,1150.49
18350,1.896,1150.52
5348,1.531,1150.56
24629,1.428,1150.66
189,1.905,1150.68
4134,1.723,1150.71
11962,2.338,1150.83
17547,2.113,1151.07
8499,1.889,1151.18
20432,1.452,1151.2
11984,1.423,1151.22
25420,1.766,1151.26
21814,1.732,1151.48
2164,1.677,1151.69
10503,1.823,1151.76
1177,1.905,1151.79
12146,1.823,1151.79
12250,1.894,1151.82
21902,1.879,1151.82
18965,1.73,1151.83
3726,2.18,1151.84
16361,1.905,1151.86
22956,1.888,1151.97
5753,2.188,1152.02
8889,1.853,1152.13
11667,1.895,1152.13
5643,2.237,1152.3
11514,1.779,1152.3
8729,1.426,1152.32
12440,1.429,1152.38
21233,1.429,1152.38
19703,1.914,1152.45
6428,1.589,1152.6
5111,2.48,1153.02
9142,2.263,1153.03
22157,1.856,1153.03
6612,1.783,1153.25
424,1.861,1153.27
20304,1.983,1153.38
13798,1.397,1153.42
17653,1.723,1153.45
6728,1.905,1153.53
6720,1.82,1153.62
168,1.819,1153.63
10399,2.208,1153.66
24088,1.587,1153.88
1043,1.903,1153.93
9558,1.452,1153.96
19524,1.429,1153.98
15376,1.429,1154.18
21412,1.453,1154.24
11026,1.379,1154.37
22970,1.48,1154.42
14578,1.409,1154.57
18391,1.888,1154.65
739,1.881,1154.66
9790,1.881,1154.66
15878,1.902,1154.79
