,,"1. ""Latvijas Krievu savienība""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2. Jaunā konservatīvā partija",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3. Rīcības partija",,,,,,,,,,,,,,,,,,,,,,,,,,"4. Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5. ""PROGRESĪVIE""",,,,,,,,,,,,,,,,,,,,,,"6. ""Latvijas centriskā partija""",,,,"7. ""LSDSP/KDS/GKL""",,,,,,,,,,,,,,,,,,,,,,,,"8. No sirds Latvijai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9. ""Saskaņa"" sociāldemokrātiskā partija",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10. Attīstībai/Par!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11. Latvijas Reģionu Apvienība",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12. ""Latviešu Nacionālisti""",,,,,,,,,,,,,,"13. Jaunā VIENOTĪBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14. Par Alternatīvu",,,,,,"15. Politiskā partija ""KPV LV""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16. Zaļo un Zemnieku savienība",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preiļu novads","717. PREIĻU NOVADA PELĒČU PAGASTA PĀRVALDE",1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,7,0,4,0,4,0,5,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,9,1,3,2,2,1,3,1,1,1,3,2,2,1,3,2,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,4,9,5,11,5,11,4,11,2,11,8,13,2,11,2,11,2,11,8,10,9,7,3,10,2,11,5,11,2,11,59,5,0,0,1,0,0,0,6,2,5,2,4,2,4,2,4,2,7,2,4,2,4,2,4,3,12,1,4,2,4,2,4,2,4,2,4,2,4,2,4,2,11,2,2,1,1,2,4,5,1,4,1,0,11,3,1,2,10,0,0,2,0,0,0,2,1,2,0,0,0,2,0,2,0,2
"Preiļu novads","721. PREIĻU NOVADA SAUNAS PAGASTA PĀRVALDE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,2,5,3,1,2,4,1,1,3,2,2,3,2,3,2,0,3,0,3,1,2,4,3,0,3,3,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,0,2,0,2,0,2,1,2,0,2,0,2,1,2,0,2,0,2,1,2,0,2,0,2,1,2,0,2,9,1,2,4,1,4,0,4,2,4,3,3,2,4,1,3,0,3,0,3,0,4,1,3,0,3,0,4,0,3,0,3,0,4,5,1,6,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,4,5,22,0,29,2,29,1,31,0,31,9,31,0,29,0,32,0,29,11,30,2,30,0,26,1,31,6,26,0,29,79,32,0,0,0,0,0,0,8,3,6,5,5,6,1,5,1,5,1,6,3,5,2,4,0,5,7,4,0,5,1,5,0,6,0,6,1,5,0,5,1,6,29,1,1,5,1,7,12,2,0,5,2,5,12,4,0,5,5,7,0,4,0,5,2,5,0,5,0,5,0,5,0,8,0,6
"Līvānu novads","709. KULTŪRAS CENTRS",11,0,6,0,8,0,4,0,3,0,3,0,2,1,5,0,1,1,3,0,5,0,2,0,3,0,2,1,4,0,4,0,43,33,20,39,28,35,16,38,27,26,13,38,15,34,72,34,43,20,11,36,17,31,8,35,15,31,7,38,13,36,10,37,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,38,10,11,14,11,13,13,13,12,13,8,13,12,12,7,11,7,13,7,14,7,13,9,12,10,12,6,13,6,11,8,12,6,0,3,1,6,0,4,0,3,0,4,0,5,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,5,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29,43,39,41,20,42,50,30,20,38,26,37,39,33,27,34,72,19,18,40,28,36,20,38,104,28,20,38,20,40,18,39,19,39,74,35,6,38,11,40,13,29,5,35,22,31,8,35,8,36,6,35,28,27,5,35,6,35,7,37,8,39,5,36,6,39,21,21,23,8,32,5,6,12,15,10,2,11,1,9,1,9,1,10,1,8,32,14,1,8,0,7,0,7,0,7,0,7,7,10,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,3,1,2,3,2,2,3,1,3,0,4,4,2,1,2,2,2,1,5,4,4,5,4,2,3,0,7,2,4,0,5,7,4,2,0,0,0,1,0,54,20,34,16,25,22,18,23,17,25,25,26,18,23,53,13,17,30,34,25,14,22,20,15,16,22,11,26,18,22,22,17,11,27,72,100,18,133,17,135,289,53,12,116,29,106,16,114,6,120,14,111,6,111,3,114,6,110,5,109,18,109,4,115,4,121,9,106
"Līvānu novads","710. MŪZIKAS SKOLA",17,0,6,0,10,0,9,0,7,0,6,0,7,0,6,0,6,0,8,0,8,0,6,1,8,0,6,0,7,0,7,0,31,15,13,18,15,18,13,18,17,15,12,19,7,18,57,7,24,12,7,18,9,17,8,18,10,15,6,19,7,17,7,17,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,21,2,14,2,11,2,8,4,8,3,5,4,7,2,5,3,4,3,4,3,6,3,8,3,5,3,5,4,6,3,7,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,2,1,2,1,2,0,3,0,2,0,2,1,2,1,4,1,22,10,22,10,24,10,33,8,18,11,23,10,20,9,26,9,33,6,15,13,17,9,16,8,106,9,12,11,12,11,14,11,14,9,31,11,5,7,6,10,5,6,5,3,12,5,4,5,3,8,1,8,2,7,3,7,2,6,2,6,2,10,1,8,2,7,6,6,22,4,19,0,8,3,10,1,6,2,4,2,4,3,1,2,2,2,22,4,2,4,1,2,2,1,5,1,0,2,6,2,3,2,0,1,2,0,0,1,1,0,1,0,0,1,4,0,13,1,4,1,2,1,2,1,3,0,2,1,4,1,3,0,2,1,2,1,3,0,3,1,2,1,4,1,2,1,3,1,5,2,0,0,0,0,0,0,24,15,25,7,8,18,9,19,11,18,18,19,9,18,18,16,9,18,18,21,10,16,18,8,8,16,8,17,11,16,20,4,8,17,43,73,12,65,14,66,206,31,17,55,13,52,18,46,4,55,8,54,6,53,4,54,6,58,6,54,14,56,4,60,4,68,9,54
"Līvānu novads","711. LĪVĀNU NOVADA PIRMSSKOLAS IZGLĪTĪBAS IESTĀDE ""RŪĶĪŠI""",12,1,3,0,6,0,3,0,6,0,4,0,3,0,3,0,3,0,3,1,4,0,3,2,4,0,3,0,3,0,3,0,19,5,6,9,10,8,6,7,10,6,6,8,5,4,21,6,7,8,5,6,3,5,2,7,6,6,3,9,4,6,3,7,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,0,5,0,5,0,5,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,3,0,4,1,3,1,4,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,15,8,14,9,24,8,9,9,13,8,11,8,14,8,11,9,13,6,13,8,10,9,66,7,9,10,6,10,11,8,8,10,21,12,6,3,5,8,6,3,5,3,11,2,5,2,4,3,4,3,4,2,5,2,4,3,5,2,4,3,4,2,7,2,6,5,11,2,8,0,1,2,3,2,1,2,1,2,2,2,2,2,1,2,8,4,1,2,1,2,1,2,1,2,1,2,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,5,2,4,1,3,0,5,0,5,6,3,0,4,0,5,0,4,0,4,4,3,0,5,1,6,1,5,0,6,3,5,2,0,0,0,0,0,22,4,16,3,14,4,16,3,9,5,15,5,11,3,20,4,11,5,14,5,9,4,9,4,14,4,9,4,8,6,10,4,10,4,32,25,7,30,4,27,122,7,4,30,4,26,7,28,4,30,6,27,3,26,2,28,2,30,2,29,4,31,1,30,2,32,3,31
"Līvānu novads","712. ROŽUPES KULTŪRAS NAMS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,14,2,7,2,6,4,5,5,8,2,4,5,3,3,11,3,2,2,1,2,3,3,1,3,3,2,1,5,2,4,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,4,2,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,4,1,2,1,3,1,1,0,3,0,2,0,1,0,1,0,1,0,2,0,3,0,2,0,2,0,1,0,1,0,9,5,2,0,3,1,2,1,1,0,2,0,1,0,2,1,1,0,1,0,2,0,1,1,1,0,1,0,1,1,1,0,1,0,15,0,10,1,4,0,8,0,3,1,3,0,2,0,3,0,2,0,5,5,2,0,3,0,2,0,2,0,3,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,4,1,4,1,4,2,4,0,4,6,3,0,4,0,4,0,4,4,4,6,3,0,4,0,4,1,4,1,4,5,3,0,0,0,0,0,0,21,3,13,4,12,4,15,3,12,3,16,3,12,3,13,3,8,3,20,3,12,3,8,3,11,5,9,4,10,3,9,3,10,4,21,20,2,23,1,20,60,17,4,19,2,19,11,18,0,22,2,19,0,21,0,20,0,20,0,21,5,21,1,21,1,25,3,20
"Līvānu novads","713. TURKU PAGASTA PĀRVALDE",3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,5,3,3,2,3,4,2,2,2,2,2,12,2,4,1,2,4,2,3,3,3,2,4,3,3,2,3,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,1,0,3,7,0,2,0,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,3,1,1,1,1,2,3,0,1,2,1,1,1,2,2,0,1,2,2,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,7,0,4,1,4,1,3,1,3,1,3,2,3,1,2,1,3,1,3,1,2,1,2,1,2,1,2,1,3,1,2,1,3,1,7,17,2,15,2,16,46,1,3,15,3,15,3,15,0,17,1,15,1,15,0,16,1,16,2,15,0,16,2,15,1,16,2,16
"Līvānu novads","716. KULTŪRAS NAMS",3,0,2,0,2,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,3,0,2,0,2,0,0,2,0,0,11,1,1,0,0,1,0,0,2,1,1,2,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,3,3,1,2,4,2,2,1,0,3,0,3,2,3,1,2,0,3,11,0,0,2,0,2,1,2,1,2,7,3,3,0,1,3,4,0,3,0,4,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,10,2,9,2,1,3,7,2,0,3,0,2,0,2,0,2,0,2,14,1,0,2,0,2,2,2,0,2,0,2,3,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,2,0,3,0,2,0,3,0,2,0,2,1,2,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5,1,4,1,2,1,1,1,1,1,3,2,3,1,5,0,1,3,5,0,3,1,1,1,1,1,1,2,1,1,1,1,0,3,22,15,5,17,3,15,45,3,4,15,8,14,6,13,2,15,3,14,2,15,2,16,2,16,2,14,1,18,1,16,1,18,3,14
"Līvānu novads","719. RUDZĀTU PAGASTA BIBLIOTĒKA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,3,6,2,2,3,4,3,2,3,3,2,4,2,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11,1,5,2,3,1,5,1,3,2,4,3,3,2,3,3,3,3,3,3,5,3,4,3,3,3,6,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,1,6,2,9,3,5,4,5,12,5,1,4,1,4,0,3,0,3,0,3,0,3,1,3,0,4,0,4,0,4,3,5,8,0,9,1,0,3,7,2,0,1,2,1,1,1,0,1,0,1,3,3,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,1,1,1,1,1,2,1,2,1,2,4,1,1,1,0,3,0,2,0,4,2,1,1,1,0,3,1,2,1,1,1,2,0,0,0,0,0,0,10,0,6,0,7,0,5,0,4,1,5,0,4,0,5,0,4,1,4,2,4,0,4,0,4,0,4,0,4,1,4,1,4,1,22,7,2,10,3,11,61,1,1,12,2,11,7,9,2,13,7,12,2,12,1,10,2,11,2,12,1,11,1,14,1,15,4,11
"Līvānu novads","725. SUTRU PAGASTA PĀRVALDE",3,0,1,0,3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,2,0,0,0,2,0,0,0,7,1,1,0,2,0,3,0,3,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,10,0,2,0,5,0,2,0,4,0,7,0,1,1,2,0,2,0,6,1,1,0,2,0,4,0,2,2,5,2,0,1,0,2,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,9,1,7,0,1,1,2,0,2,0,1,0,2,0,1,0,1,1,4,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,1,1,0,2,0,2,0,2,0,2,5,1,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,1,1,0,1,0,2,0,1,1,2,1,1,0,1,0,2,0,1,0,1,0,1,1,1,1,16,13,3,11,2,9,43,4,2,8,2,10,10,10,1,11,11,9,2,11,2,10,1,10,3,8,1,12,1,10,3,12,3,10
"Riebiņu novads","715. GALĒNU PAGASTA TERITORIĀLĀS PĀRVALDES ĒKA, KULTŪRAS NAMS",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,6,1,4,3,1,2,5,2,4,1,3,1,2,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,3,1,2,0,1,0,2,0,1,1,2,2,2,1,1,1,3,0,2,1,2,0,1,0,3,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,5,1,5,1,4,0,4,0,4,0,5,0,4,0,4,0,5,1,4,0,4,0,4,0,4,0,4,0,4,0,19,5,15,3,3,4,5,3,3,4,7,3,1,2,2,3,2,4,2,3,2,3,1,3,1,3,1,4,1,4,2,3,2,4,7,0,8,0,0,3,6,0,2,3,1,2,0,3,0,3,2,2,5,1,3,0,1,3,2,3,1,2,0,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,7,16,1,17,1,19,4,17,1,20,6,18,2,18,1,22,1,19,41,4,3,16,1,21,5,23,2,20,1,20,8,17,0,0,0,0,0,0,7,0,7,0,5,0,4,0,4,0,5,0,5,0,4,0,3,0,7,0,4,0,3,0,3,0,3,1,5,0,3,1,3,1,12,6,2,5,3,4,2,5,2,3,2,4,22,4,1,4,6,3,1,4,1,4,1,4,1,4,2,3,1,4,1,4,1,3
"Riebiņu novads","718. RIEBIŅU NOVADA DOMES ĒKA",5,0,2,0,3,0,1,0,1,0,1,0,5,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,23,3,12,8,11,9,2,10,8,7,2,9,3,9,1,9,4,8,3,9,6,7,0,10,4,8,1,11,5,9,3,9,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,1,3,1,2,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14,1,12,2,32,1,13,1,16,2,14,3,12,1,15,1,8,1,13,2,12,2,13,1,7,1,10,1,10,2,11,1,9,4,0,2,1,0,0,2,1,2,6,0,0,2,1,0,0,2,0,1,0,2,0,2,0,2,1,2,0,2,0,2,0,2,10,6,13,3,1,5,6,5,0,5,0,6,1,5,0,5,2,5,2,5,0,6,0,6,4,4,1,3,0,4,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,3,2,3,1,4,0,4,0,4,5,3,1,4,0,4,0,4,4,9,4,3,0,4,1,3,1,3,1,3,0,4,1,0,1,0,0,0,8,1,7,1,6,1,5,1,5,1,9,1,5,1,5,1,5,1,9,1,5,1,5,1,5,1,5,1,6,1,5,1,5,1,30,13,5,11,1,12,7,11,4,9,1,11,69,8,1,8,22,9,1,8,1,9,1,9,2,9,4,9,1,8,2,10,3,12
"Riebiņu novads","720. RUŠONAS PAMATSKOLA",3,1,3,1,3,1,2,1,3,1,3,1,4,0,3,1,2,1,2,1,3,1,2,1,2,1,1,1,2,0,2,0,7,2,5,3,8,2,5,1,6,1,4,1,4,1,4,2,4,1,5,2,4,1,4,2,4,2,4,2,4,2,4,1,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,3,0,4,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,7,0,9,0,6,0,5,0,6,0,5,0,8,1,7,1,6,1,8,1,6,1,4,1,5,1,4,1,4,1,4,1,5,1,13,0,2,3,2,4,2,3,1,2,7,3,2,3,2,3,1,3,1,3,1,4,2,3,1,3,2,4,1,4,2,4,3,5,3,3,8,0,0,3,3,3,0,3,0,3,0,4,0,4,0,3,0,3,0,2,0,3,2,3,0,4,1,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,7,1,7,2,5,2,7,0,6,13,8,0,7,0,6,0,7,1,6,0,6,0,6,0,7,5,6,0,6,3,7,0,0,0,0,0,0,9,1,4,2,4,2,2,2,3,2,6,1,3,2,5,2,3,2,15,5,2,2,3,2,3,2,2,2,3,2,3,2,3,2,19,19,6,24,9,24,11,19,9,22,10,19,80,7,8,22,16,18,8,24,7,24,8,23,7,25,8,22,8,23,9,22,10,21
"Riebiņu novads","722. SILAJĀŅU PAGASTA TERITORIĀLĀS PĀRVALDES ĒKA, KULTŪRAS NAMS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,2,8,2,16,1,3,3,9,2,3,3,5,2,11,2,1,2,2,1,2,2,4,2,1,2,1,2,2,2,1,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,0,3,0,1,1,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,3,0,3,4,4,2,3,2,3,22,2,0,3,3,4,1,3,1,3,0,3,1,3,0,4,1,3,0,4,1,3
